patch_name,avg_R,avg_G,avg_B,std_R,std_G,std_B,label
TCGA-3L-AA1B_nonMSIH_x28720_y16608_patch01287.png,166.12203979492188,121.0575180053711,159.5531997680664,46.3737163398074,47.77528849098998,38.936090781293274,0
TCGA-3L-AA1B_nonMSIH_x29232_y19680_patch01330.png,153.68082427978516,115.46356964111328,154.75192260742188,45.88950879608171,50.6897790244561,41.41502390048331,0
TCGA-3L-AA1B_nonMSIH_x31792_y2784_patch01472.png,214.5889549255371,183.01531982421875,201.44033432006836,37.564692106600624,52.10691034670121,39.107199462616656,0
TCGA-3L-AA1B_nonMSIH_x33328_y14560_patch01591.png,157.05295944213867,119.68602752685547,157.17407608032227,50.03835137158995,58.44903255414584,44.99743396590048,0
TCGA-3L-AA1B_nonMSIH_x33840_y3808_patch01607.png,220.78531646728516,193.76804733276367,209.02964782714844,33.47488224844394,51.38463318879229,37.65918633890666,0
TCGA-3L-AA1B_nonMSIH_x33840_y5344_patch01610.png,211.3262176513672,190.24174118041992,204.46570205688477,51.27649183298078,67.88062291523359,52.19467941979414,0
TCGA-3L-AA1B_nonMSIH_x34352_y14560_patch01659.png,169.02875137329102,119.92456817626953,157.6975860595703,47.37335847616175,48.84340129827372,39.37796318566271,0
TCGA-3L-AA1B_nonMSIH_x37424_y17120_patch01797.png,179.50513076782227,136.63263320922852,169.12346267700195,49.4945717002278,57.503666254204816,45.2141771992268,0
TCGA-3L-AA1B_nonMSIH_x38960_y15584_patch01834.png,208.37449264526367,179.36373901367188,198.50372695922852,42.99108726406652,52.30082365439829,40.65587808068032,0
TCGA-3L-AA1B_nonMSIH_x8752_y22240_patch00119.png,158.42418670654297,111.79353332519531,153.185546875,41.83793495057469,41.25587186682855,33.436638936872455,0
TCGA-3L-AA1B_nonMSIH_x8752_y24288_patch00123.png,191.08129119873047,153.03198623657227,178.82553100585938,49.25006915574829,59.23785278432301,46.66287781173192,0
TCGA-4N-A93T_nonMSIH_x0_y46528_patch00000.png,67.14902114868164,68.68254089355469,68.50273895263672,37.363714216855335,36.801083570219745,35.98369674452511,1
TCGA-4N-A93T_nonMSIH_x0_y47040_patch00001.png,3.301300048828125,3.8131103515625,4.259735107421875,4.746080133139931,5.540124324664963,6.242604008956873,1
TCGA-4N-A93T_nonMSIH_x1024_y46528_patch00004.png,70.15028381347656,71.60688400268555,71.31812286376953,37.41882762471483,36.83891953073279,36.041071693387565,1
TCGA-4N-A93T_nonMSIH_x1024_y47040_patch00005.png,4.201362609863281,4.843898773193359,5.363868713378906,7.430146725176416,8.107541428729286,8.714109659879457,1
TCGA-4N-A93T_nonMSIH_x1536_y46528_patch00006.png,72.55471420288086,74.03719711303711,73.98034286499023,38.28905688263256,37.69402019172777,36.991195131450525,1
TCGA-4N-A93T_nonMSIH_x1536_y47040_patch00007.png,4.568553924560547,5.302635192871094,6.035636901855469,8.215898262414958,8.964005173284791,9.740041308631259,1
TCGA-4N-A93T_nonMSIH_x2048_y46528_patch00008.png,73.14936447143555,74.5847282409668,74.2355728149414,38.053619833867096,37.39555503527363,36.66145392804675,1
TCGA-4N-A93T_nonMSIH_x2048_y47040_patch00009.png,5.043224334716797,5.73919677734375,6.390289306640625,11.119706379606246,11.659464850286557,12.164321647018463,1
TCGA-4N-A93T_nonMSIH_x512_y46528_patch00002.png,69.0351333618164,70.51709747314453,70.72601318359375,37.69742163493782,37.13686016327007,36.41850123982317,1
TCGA-4N-A93T_nonMSIH_x512_y47040_patch00003.png,3.6845130920410156,4.302188873291016,4.9194793701171875,5.42682144114045,6.316544097819083,7.146576551481878,1
TCGA-5M-AAT4_nonMSIH_x10720_y18944_patch03659.png,186.2609748840332,127.75753402709961,170.83407974243164,35.99906585992745,40.769121405154486,30.349074633246218,0
TCGA-5M-AAT4_nonMSIH_x13280_y22528_patch03984.png,176.13164138793945,116.55323791503906,163.62593460083008,35.497660287792634,37.51124327970804,28.147578185133934,0
TCGA-5M-AAT4_nonMSIH_x13792_y5632_patch04021.png,202.22953033447266,146.1278953552246,180.11149215698242,37.351262705740645,56.03997258447829,40.734049122877245,0
TCGA-5M-AAT4_nonMSIH_x14304_y17920_patch04116.png,198.58399963378906,139.44132232666016,177.4139518737793,32.79774107295759,45.094005451074864,33.42210173455924,0
TCGA-5M-AAT4_nonMSIH_x15840_y16896_patch04331.png,189.75256729125977,130.45943069458008,171.0445899963379,38.13918272135031,47.237466776506295,34.31940893924331,0
TCGA-5M-AAT4_nonMSIH_x17888_y12288_patch04614.png,199.9822883605957,142.8847198486328,178.3656349182129,37.429628529360606,50.86573381824484,36.46209061117707,0
TCGA-5M-AAT4_nonMSIH_x19424_y1536_patch04812.png,201.47217178344727,152.142333984375,184.69964599609375,39.81344076356769,59.38970396526501,41.8590784271954,0
TCGA-5M-AAT4_nonMSIH_x20960_y20480_patch05065.png,196.3620491027832,149.397705078125,182.47972869873047,41.25104615158566,61.103701100091556,42.48181159328303,0
TCGA-5M-AAT4_nonMSIH_x23520_y15360_patch05407.png,195.75716018676758,135.39131927490234,173.1968650817871,38.93504597924497,51.612546058172,38.613760458333594,0
TCGA-5M-AAT4_nonMSIH_x28128_y29184_patch06068.png,200.9802017211914,144.08638763427734,177.25282669067383,42.47621024124365,55.916107133208975,41.782487959305534,0
TCGA-5M-AAT4_nonMSIH_x29152_y26624_patch06184.png,227.54832077026367,211.65911102294922,221.83945083618164,34.1300189297008,55.81546998460898,38.99798666659324,0
TCGA-5M-AAT4_nonMSIH_x30176_y10240_patch06240.png,195.08995819091797,131.44619369506836,170.51698303222656,37.04707551222177,49.327851513102004,37.33185091665343,0
TCGA-5M-AAT4_nonMSIH_x31136_y29696_patch00094.png,215.2871322631836,157.53269958496094,187.57366180419922,30.267975033553178,49.371563125907244,35.730601007437095,0
TCGA-5M-AAT4_nonMSIH_x36256_y19456_patch00571.png,225.9658432006836,174.7394256591797,200.31492233276367,18.18086527092657,43.87642303019387,30.866738427941577,0
TCGA-5M-AAT4_nonMSIH_x36768_y12288_patch00628.png,221.68074798583984,167.71164321899414,196.23386001586914,20.63536650943237,42.784101473827356,30.11088340234456,0
TCGA-5M-AAT4_nonMSIH_x36768_y27136_patch00657.png,218.6430778503418,169.3022117614746,196.28332901000977,26.484596639803247,39.585750593823185,27.73186699875766,0
TCGA-5M-AAT4_nonMSIH_x37280_y13824_patch00707.png,224.60499954223633,174.83026885986328,200.56253051757812,19.051124444210792,41.493235300208234,29.594966102097054,0
TCGA-5M-AAT4_nonMSIH_x38816_y35328_patch00997.png,217.45074462890625,157.82479858398438,188.06022262573242,25.628495290767027,44.599420791310386,32.249208678090625,0
TCGA-5M-AAT4_nonMSIH_x41376_y37888_patch01430.png,210.49690628051758,159.08251571655273,188.45977020263672,36.174169716787134,50.44461686655479,36.78958394503869,0
TCGA-5M-AAT4_nonMSIH_x41376_y41472_patch01437.png,215.98637008666992,150.13282775878906,182.745361328125,23.551272709006366,40.075638921119015,29.909159542723014,0
TCGA-5M-AAT4_nonMSIH_x44448_y42496_patch01937.png,208.91536331176758,140.8092918395996,175.5162582397461,32.51697702324695,48.08994651173275,36.629763177339015,0
TCGA-5M-AAT4_nonMSIH_x47520_y14336_patch02359.png,232.80370330810547,195.11973190307617,213.5686264038086,14.491681437638672,39.11400183855911,27.071221224136053,0
TCGA-5M-AAT4_nonMSIH_x48544_y26624_patch02536.png,226.1103286743164,174.26569747924805,199.467529296875,19.28064864833184,45.767937355265715,32.094671374525554,0
TCGA-5M-AAT4_nonMSIH_x50080_y38912_patch02780.png,224.26946640014648,170.96931838989258,195.8274154663086,20.895436423223032,41.19806922109666,31.201455943697002,0
TCGA-5M-AAT4_nonMSIH_x51616_y32768_patch02962.png,223.0460090637207,173.74657821655273,198.64371490478516,20.706720840870226,36.3009138381445,26.33128673440816,0
TCGA-5M-AAT4_nonMSIH_x54688_y10752_patch03172.png,234.9651756286621,209.1842803955078,221.89471435546875,15.33089579398166,42.54667693373944,27.459061277102624,0
TCGA-5M-AAT4_nonMSIH_x54688_y20992_patch03192.png,230.68038177490234,202.71081161499023,216.56586074829102,21.4788881902988,38.28865829931134,28.56875060582371,0
TCGA-5M-AAT4_nonMSIH_x54688_y22016_patch03194.png,231.68558502197266,207.26973724365234,219.67262649536133,19.502603727634394,39.202290440786264,27.98923790597834,0
TCGA-5M-AAT4_nonMSIH_x7648_y22528_patch03397.png,208.02108001708984,153.73807907104492,185.5906867980957,31.82815253693072,43.23885017605506,33.92048604097125,0
TCGA-5M-AAT4_nonMSIH_x8672_y15872_patch03460.png,210.55375289916992,160.9405860900879,192.004638671875,31.1765193570742,48.346472305489904,34.38459440631269,0
TCGA-5M-AAT6_MSIH_x11232_y25456_patch00352.png,178.5281219482422,131.06167602539062,168.79697036743164,55.05338805805393,67.39624743845296,51.411844269071445,0
TCGA-5M-AAT6_MSIH_x12768_y26480_patch00444.png,177.55228424072266,124.45769500732422,164.12688827514648,54.423379475380415,61.053482649836,48.04910517544314,0
TCGA-5M-AAT6_MSIH_x13280_y20848_patch00465.png,174.61559677124023,117.85468673706055,162.24472427368164,48.86315107289153,53.374482470176495,41.33018510802736,0
TCGA-5M-AAT6_MSIH_x13280_y31600_patch00486.png,217.99729537963867,158.31906509399414,185.93831253051758,28.531633929435582,44.94379942548326,35.27438179258051,0
TCGA-5M-AAT6_MSIH_x15840_y25968_patch00624.png,205.57843780517578,148.5246467590332,178.2796745300293,40.99855993402148,60.44877305587442,48.3526933151392,0
TCGA-5M-AAT6_MSIH_x16352_y16240_patch00634.png,175.05250549316406,124.41727447509766,163.77112579345703,59.01946691649105,73.35369901825918,56.495867012750445,0
TCGA-5M-AAT6_MSIH_x18912_y21360_patch00819.png,199.4709701538086,145.8503761291504,178.54944229125977,43.72968117220073,59.54476880312111,44.78339053135393,0
TCGA-5M-AAT6_MSIH_x20960_y24432_patch00983.png,183.58842086791992,130.62577056884766,168.73488235473633,49.7249522003321,53.95670445598793,41.90406840694406,0
TCGA-5M-AAT6_MSIH_x21472_y28528_patch01033.png,217.66347885131836,163.1272850036621,191.79430770874023,31.46675572453063,39.21628010818584,30.73346792202403,0
TCGA-5M-AAT6_MSIH_x25568_y10096_patch01379.png,167.2697296142578,109.06339645385742,157.36232376098633,45.61374272335112,49.81039157801331,38.371693378691646,0
TCGA-5M-AAT6_MSIH_x25568_y30064_patch01418.png,205.94678497314453,153.6141242980957,184.82481002807617,40.104719777988414,47.03090405484327,36.68054514899683,0
TCGA-5M-AAT6_MSIH_x26080_y15216_patch01442.png,195.9544563293457,130.01939392089844,166.63445663452148,44.47225461183801,50.774313431039225,40.73499114404861,0
TCGA-5M-AAT6_MSIH_x26592_y14192_patch01493.png,171.97780990600586,118.0741081237793,162.4083595275879,48.21830720314624,54.213543409016644,41.23690164950875,0
TCGA-5M-AAT6_MSIH_x28128_y23920_patch01679.png,166.99535751342773,122.55139541625977,163.413818359375,53.26764681519014,60.115337255197275,46.26493952886553,0
TCGA-5M-AAT6_MSIH_x28128_y25456_patch01682.png,166.59100341796875,123.3352279663086,164.4853286743164,53.392787248444925,60.8757968619131,46.15546325443183,0
TCGA-5M-AAT6_MSIH_x29152_y6512_patch01763.png,189.9159278869629,121.28791427612305,163.82466888427734,46.739092697209834,46.177553942923254,37.99293379241899,0
TCGA-5M-AAT6_MSIH_x32736_y21360_patch02230.png,174.09614181518555,134.1164207458496,169.79840087890625,59.653399853501185,72.09114700215721,54.047831857960105,0
TCGA-5M-AAT6_MSIH_x33248_y31088_patch02318.png,203.6597557067871,155.70009994506836,186.7045135498047,42.02993532259562,50.39968765999808,39.1724615183633,0
TCGA-5M-AAT6_MSIH_x33248_y5488_patch02268.png,217.2591552734375,164.37949752807617,193.24855422973633,36.21513921542871,56.20857786941867,42.155207908064874,0
TCGA-5M-AAT6_MSIH_x34272_y29552_patch02451.png,221.7703399658203,163.2090721130371,190.8312225341797,22.259508612633997,30.787429135741714,24.473230381723898,0
TCGA-5M-AAT6_MSIH_x35808_y16752_patch02629.png,174.26140594482422,125.94720077514648,165.10004806518555,53.91707180551385,65.03498767869175,48.809947203849866,0
TCGA-5M-AAT6_MSIH_x38880_y16240_patch03039.png,174.3709716796875,122.4487419128418,162.21439743041992,52.48993810767021,60.31238695029565,46.00538285402899,0
TCGA-5M-AAT6_MSIH_x38880_y17776_patch03042.png,193.23453521728516,146.1839370727539,177.95894241333008,51.9117349483578,62.518442436550906,47.69726298963658,0
TCGA-5M-AAT6_MSIH_x39904_y17264_patch03175.png,178.2872085571289,131.73844528198242,168.69327545166016,53.4233346135153,63.11590182771086,48.19044984354497,0
TCGA-5M-AAT6_MSIH_x39904_y23408_patch03187.png,205.80503845214844,153.6563835144043,182.70031356811523,37.47177556744527,52.19691402688773,40.45944629298909,0
TCGA-5M-AAT6_MSIH_x39904_y25456_patch03191.png,171.17552185058594,133.26099014282227,169.74371719360352,58.219474223281495,66.83045273892462,50.98882429876151,0
TCGA-5M-AAT6_MSIH_x41440_y30064_patch03393.png,174.23678970336914,135.4742774963379,170.16350936889648,57.91693318907043,70.54161933399652,53.89748501042718,0
TCGA-5M-AAT6_MSIH_x43488_y18800_patch03622.png,175.5115966796875,126.521728515625,166.43470001220703,49.258056165529645,56.809978508362704,42.91723715271903,0
TCGA-5M-AAT6_MSIH_x44000_y25456_patch03696.png,173.36924743652344,131.8586082458496,167.92178344726562,53.88594585930916,63.2769710743087,48.99893826668773,0
TCGA-5M-AAT6_MSIH_x46560_y21872_patch03999.png,177.34748458862305,128.41399765014648,166.4957504272461,51.58305484748748,59.275221243566435,45.28369914383792,0
TCGA-5M-AATE_nonMSIH_x10224_y25088_patch00572.png,209.98899459838867,169.27274322509766,202.94127655029297,36.79295492163893,50.307814458042046,33.31610878075094,0
TCGA-5M-AATE_nonMSIH_x12272_y28672_patch00876.png,200.5675392150879,155.42777633666992,193.29890823364258,45.14160502586676,52.57870507889308,38.172801856065284,0
TCGA-5M-AATE_nonMSIH_x14832_y19456_patch01272.png,214.5773468017578,185.2371368408203,212.0147705078125,37.11249070576956,51.18344255234646,31.871443654563944,0
TCGA-5M-AATE_nonMSIH_x15344_y31232_patch01369.png,200.6809959411621,164.91350555419922,195.75590133666992,55.784281100818205,70.07684867521463,49.553561714130936,0
TCGA-5M-AATE_nonMSIH_x15344_y40960_patch01388.png,223.49064254760742,176.83919143676758,207.44409942626953,24.957904703012375,42.836703003593215,28.337248494260447,0
TCGA-5M-AATE_nonMSIH_x25072_y2048_patch02866.png,194.64220428466797,168.2802276611328,194.90753173828125,42.12860313462485,52.27147625526015,35.86059698913906,0
TCGA-5M-AATE_nonMSIH_x27632_y3584_patch03258.png,176.37224578857422,145.29561233520508,180.7435531616211,37.83871854976614,40.39096288134013,29.12362026530961,0
TCGA-5M-AATE_nonMSIH_x28656_y20480_patch03458.png,184.89892196655273,140.70746612548828,180.41982650756836,49.62749141465123,55.92321413340249,42.55967180907611,0
TCGA-5M-AATE_nonMSIH_x29680_y15872_patch03615.png,165.11444854736328,123.3777084350586,167.62498474121094,48.27643056237156,45.19541444292413,36.350086974990404,0
TCGA-5M-AATE_nonMSIH_x30704_y16384_patch03781.png,181.64746475219727,142.84053421020508,183.96442031860352,45.032809840766895,45.20551852961395,33.70907751854769,0
TCGA-5M-AATE_nonMSIH_x32240_y12800_patch04013.png,194.10280227661133,180.30268096923828,198.6199722290039,47.69250952255873,61.01361399446782,40.209527980526076,0
TCGA-5M-AATE_nonMSIH_x34288_y44032_patch04393.png,236.98464584350586,220.51560974121094,231.1388168334961,16.374480866744936,37.63829966987223,23.185834918873923,0
TCGA-5M-AATE_nonMSIH_x35824_y12288_patch04571.png,162.5673370361328,118.16137313842773,155.6685447692871,47.03243692076764,49.82214516461719,42.38143310266361,0
TCGA-5M-AATE_nonMSIH_x36336_y14848_patch04652.png,160.40398788452148,126.83365249633789,173.93889617919922,39.92083743525529,36.788906500830166,29.23393677270987,0
TCGA-5M-AATE_nonMSIH_x37360_y14336_patch04795.png,172.3965072631836,122.89841842651367,163.39684295654297,55.275648291215624,55.19467258122584,48.12613834876656,0
TCGA-5M-AATE_nonMSIH_x39408_y40960_patch05117.png,224.82225799560547,179.4503288269043,204.78652572631836,27.96961950143878,49.76630181421292,33.956616310415654,0
TCGA-5M-AATE_nonMSIH_x41968_y10752_patch05436.png,178.3901252746582,144.52334594726562,185.67557907104492,41.667792849285426,41.557820823875545,32.11137158185911,0
TCGA-5M-AATE_nonMSIH_x44528_y15360_patch05855.png,157.44392776489258,127.05732727050781,172.86539840698242,45.25820594669905,43.63355451008595,32.95046189482478,0
TCGA-5M-AATE_nonMSIH_x46064_y5632_patch06083.png,175.10483932495117,143.67291259765625,185.5704689025879,38.172855232551676,36.51384619936225,27.680461753838948,0
TCGA-5M-AATE_nonMSIH_x48112_y17920_patch06416.png,176.14641952514648,124.94611740112305,172.11776733398438,29.790247962547543,27.350985643405657,22.142324984535136,0
TCGA-5M-AATE_nonMSIH_x48112_y9728_patch06401.png,171.02432250976562,129.8921890258789,173.11908340454102,48.27453080298179,47.955238812128066,38.680562055648295,0
TCGA-5M-AATE_nonMSIH_x49648_y15872_patch06625.png,178.16289901733398,155.94662857055664,191.00480270385742,49.38499665181274,57.0264415741154,37.231838584162496,0
TCGA-5M-AATE_nonMSIH_x49648_y32768_patch06658.png,204.8412742614746,163.5374526977539,196.34027099609375,40.43141369450213,55.272093012075885,37.85202970654383,0
TCGA-5M-AATE_nonMSIH_x50672_y21504_patch06774.png,170.53938674926758,135.25264358520508,178.4034309387207,47.02235868264162,48.3732296589857,36.01641987042997,0
TCGA-5M-AATE_nonMSIH_x5104_y20480_patch00081.png,223.21372985839844,191.49879837036133,216.49944686889648,29.4571157581796,48.069527244865384,30.360443138524527,0
TCGA-5M-AATE_nonMSIH_x52208_y23552_patch06975.png,182.80622100830078,141.68353652954102,182.89478302001953,45.409169949587074,51.36560965921776,37.792379068460534,0
TCGA-5M-AATE_nonMSIH_x60912_y17408_patch07567.png,197.64805603027344,161.88628005981445,192.03160858154297,54.40782951676062,68.33020328719998,49.52326827244823,0
TCGA-5M-AATE_nonMSIH_x6128_y10240_patch00133.png,226.94545364379883,192.9104766845703,215.39235305786133,28.258489433140717,51.985689507349136,34.88984163714346,0
TCGA-5M-AATE_nonMSIH_x7152_y10752_patch00223.png,227.2083511352539,194.29484176635742,215.98604583740234,26.811741266622093,44.35381343858137,30.902214316354495,0
TCGA-5M-AATE_nonMSIH_x8688_y39424_patch00421.png,232.55109405517578,202.10698699951172,223.3534927368164,20.772325904716688,46.217318620580656,25.31021019208528,0
TCGA-A6-2685_nonMSIH_x1200_y4032_patch01240.png,147.57498931884766,125.90039443969727,157.07532119750977,69.62645698981528,80.04595972236324,60.529745995122525,0
TCGA-A6-2685_nonMSIH_x12976_y6080_patch01948.png,113.45757675170898,77.70081329345703,123.88811874389648,53.258094645559076,55.11729390391199,43.19807128639048,0
TCGA-A6-2685_nonMSIH_x14000_y16832_patch02016.png,173.9821891784668,157.16207122802734,184.24659729003906,55.835369481291,64.01593696059922,47.17024835025763,0
TCGA-A6-2685_nonMSIH_x14512_y14272_patch02044.png,137.10911178588867,111.97331619262695,150.8059310913086,58.5008055175225,63.373616712375586,49.327877183045615,0
TCGA-A6-2685_nonMSIH_x14512_y3008_patch02027.png,119.41619110107422,75.47725296020508,121.89477920532227,47.40109640207444,45.07672793373891,36.88480687458499,0
TCGA-A6-2685_nonMSIH_x16560_y6592_patch02175.png,107.66426849365234,72.23164367675781,118.7801628112793,52.11076267647413,52.841726368597726,42.57261091743724,0
TCGA-A6-2685_nonMSIH_x1712_y1984_patch01258.png,149.56134796142578,122.81393432617188,153.76950073242188,70.18541345260479,83.8003931928686,63.56428062659801,0
TCGA-A6-2685_nonMSIH_x18608_y10688_patch02325.png,126.94651794433594,99.67623901367188,140.54987335205078,54.32245365435535,59.024674759972285,45.93722770582379,0
TCGA-A6-2685_nonMSIH_x18608_y12224_patch02328.png,143.65336990356445,120.5432243347168,154.86106491088867,61.56600516977903,69.16853460532046,53.70540713165668,0
TCGA-A6-2685_nonMSIH_x18608_y12736_patch02329.png,134.65809631347656,104.70177459716797,143.24524307250977,55.95831436193815,62.28186878054163,49.19056517876803,0
TCGA-A6-2685_nonMSIH_x19632_y16320_patch02393.png,157.48041915893555,136.01470565795898,165.74899673461914,63.554109527575825,71.41212799946746,56.286548565836526,0
TCGA-A6-2685_nonMSIH_x40809_y10288_patch00018.png,117.00813674926758,95.32095336914062,133.08612823486328,71.00055757879376,77.57646586520002,62.00070341993161,0
TCGA-A6-2685_nonMSIH_x41321_y7728_patch00032.png,115.28988265991211,87.23121643066406,134.20325088500977,49.240619386748186,50.20128230511561,39.28774839994973,0
TCGA-A6-2685_nonMSIH_x41833_y13872_patch00065.png,158.88122940063477,130.87755966186523,163.56120681762695,59.80146932032421,69.06824123722201,51.91501193699983,0
TCGA-A6-2685_nonMSIH_x42345_y16944_patch00100.png,168.94066619873047,126.07029724121094,161.49448776245117,45.00002513978277,60.18823161130927,43.82773037100639,0
TCGA-A6-2685_nonMSIH_x4272_y13248_patch01445.png,137.04503631591797,95.75280380249023,139.05607223510742,46.80307169807627,45.92589373434644,36.76660646718963,0
TCGA-A6-2685_nonMSIH_x44905_y23088_patch00292.png,233.9801025390625,231.49273300170898,234.02504348754883,19.3291728040999,24.289400804491333,17.293085066817163,0
TCGA-A6-2685_nonMSIH_x46441_y23088_patch00409.png,200.6044464111328,175.93283462524414,195.6422348022461,43.576447945611356,57.1460156143744,41.322013954479445,0
TCGA-A6-2685_nonMSIH_x49513_y23088_patch00619.png,157.6852569580078,94.36031723022461,138.71750259399414,28.773790098490164,29.67290986282346,23.775147839283964,0
TCGA-A6-2685_nonMSIH_x52585_y10288_patch00732.png,146.25944900512695,122.59320831298828,153.7889862060547,75.25912458525532,86.75929989940053,66.09254145132913,0
TCGA-A6-2685_nonMSIH_x54121_y20528_patch00830.png,216.96986770629883,205.62729263305664,215.46668243408203,38.14297796821703,54.740342716713826,41.79845567818163,0
TCGA-A6-2685_nonMSIH_x56169_y18480_patch00979.png,119.47377014160156,86.74115371704102,130.70076370239258,54.91713977504361,53.44237841321183,44.48912241173749,0
TCGA-A6-2685_nonMSIH_x56681_y7728_patch00997.png,107.38312149047852,68.96985244750977,116.80941009521484,47.80032041750924,43.71584703598416,36.92306901469297,0
TCGA-A6-2685_nonMSIH_x57193_y12336_patch01044.png,103.5046501159668,73.51627731323242,114.83855438232422,60.25179817813479,59.57206293998094,54.8183428930417,0
